appid,type,genre,metacritic,recommendations
2507670,game,Adventure,,
2507690,game,Indie,,
2507700,game,Action,,
2507710,game,Free to Play,,
2507730,demo,,,
2507750,game,Casual,,
2507770,game,Adventure,,
2507780,game,Action,,
2507790,game,Action,,
2507830,game,Strategy,,
2507840,game,Casual,,
2507850,game,Casual,,
2507860,demo,,,
2507870,game,Adventure,,
2507880,game,Adventure,,
2507890,game,Casual,,
2507900,game,Casual,,
2507940,dlc,Adventure,,
2507970,demo,,,
2507990,game,Action,,
2508000,game,Action,,
2508030,game,Casual,,
2508040,demo,,,
2508050,game,Adventure,,
2508060,game,,,
2508070,game,Action,,
2508090,game,Adventure,,
2508100,game,Action,,
2508110,game,Action,,
2507030,demo,,,
2507040,game,Action,,
2507080,game,Adventure,,
2507090,game,Adventure,,
2507110,demo,,,
2507140,music,,,
2507240,demo,,,
2507250,dlc,Casual,,
2507280,music,,,
2507290,dlc,Casual,,
2507300,dlc,Action,,
2507360,dlc,Action,,
2507370,game,Casual,,
2507380,game,Casual,,
2507400,game,Action,,
2507410,game,RPG,,
2507430,music,,,
2507450,game,,,
2507500,game,Action,,
2507510,game,Action,,
2507530,demo,,,
2507540,game,Adventure,,
2507550,demo,,,
2507570,game,Indie,,
2507590,game,Action,,
2506480,game,Casual,,
2506490,demo,,,
2506500,game,Action,,
2506510,game,Adventure,,
2506530,game,Action,,
2506550,game,Action,,
2506560,game,Adventure,,
2506570,,,,
2506580,game,Action,113,
2506610,dlc,Action,,
2506640,game,,,
2506650,music,,,
2506660,dlc,Action,,
2506670,demo,,,
2506680,game,Action,,
2506690,game,Action,,
2506700,demo,,,
2506730,game,Adventure,,
2506740,game,Action,,
2506760,game,Adventure,,
2506770,game,Adventure,,
2506780,game,Action,,
2506790,game,Adventure,,
2506800,game,Casual,,
2506820,game,Action,,
2506830,game,Action,,
2506840,dlc,Indie,,
2506850,game,Casual,,
2506860,game,Casual,,
2506870,game,Action,,
2506880,game,Action,,
2506890,game,Action,,
2506900,game,Adventure,,
2506910,game,Indie,,
2506930,game,Action,,
2506950,game,Action,,
2506960,demo,,,
2506970,demo,,,
2506980,game,Indie,,
2507000,game,Action,,
2506000,game,Adventure,,
2506020,game,Action,,
2506030,demo,,,
2506040,demo,,,
2506060,game,Action,,
2506070,game,Adventure,,
2506080,game,RPG,,
2506100,game,Adventure,,
2506110,game,Action,,
2506120,game,Indie,,
2506130,game,Action,,
2506140,game,Action,,
2506150,dlc,Action,,
2506160,game,Adventure,2627,
2506170,game,,,
2506210,,,,
2506220,,,,
2506240,,,,
2506250,,,,
2506260,,,,
2506270,,,,
2506280,,,,
2506290,game,Indie,,
2506300,,,,
2506320,dlc,Action,,
2506340,game,Adventure,,
2506360,game,Casual,,
2506370,game,Action,,
2506380,dlc,Casual,,
2506390,game,Casual,,
2506400,game,Casual,,
2506410,game,Adventure,,
2506430,game,Casual,,
2506450,game,Adventure,,
2506460,game,Casual,,
2506470,game,Casual,,
2505450,game,Action,,
2505470,game,Action,,
2505480,game,,,
2505510,game,Adventure,,
2505530,game,Action,,
2505550,game,Action,,
2505560,game,Indie,,
2505570,game,Action,199,
2505580,game,Adventure,,
2505590,game,Adventure,,
2505610,music,,,
2505620,game,Action,,
2505630,game,Indie,,
2505640,game,Adventure,,
2505650,demo,,,
2505660,game,Casual,,
2505670,game,Action,,
2505680,dlc,Casual,,
2505700,game,Casual,,
2505710,music,,,
2505740,game,Action,,
2505780,game,Adventure,,
2505790,game,Adventure,,
2505800,game,Adventure,,
2505810,demo,,,
2505820,game,Casual,,
2505830,dlc,Action,,
2505840,game,RPG,,
2505850,dlc,Adventure,,
2505910,demo,,,
2505930,music,,,
2505940,game,Racing,,
2505950,game,Racing,,
2504880,game,Action,,
2504900,game,Action,,
2504910,dlc,Adventure,,
2504920,music,Adventure,,
2504940,music,,,
2504950,dlc,Simulation,,
2504960,,,,
2504970,demo,,,
2505020,game,Action,,
2505030,,,,
2505060,game,Action,,
2505070,game,Adventure,,
2505080,game,Adventure,,
2505100,game,RPG,,
2505120,game,Casual,,
2505150,demo,,,
2505160,game,Action,,
2505170,demo,,,
2505180,game,Adventure,,
2505190,demo,,,
2505200,game,Action,,
2505210,game,Adventure,,
2505230,game,Action,,
2505240,music,,,
2505250,game,Action,,
2505280,demo,,,
2505330,game,Adventure,,
2505350,game,Action,,
2505370,game,Indie,,
2505380,demo,,,
2505390,dlc,Action,,
2505400,game,Adventure,,
2505410,dlc,Action,,
2505420,dlc,Adventure,,
2505430,game,Adventure,,
2505440,game,Action,,
2504320,dlc,Casual,,
2504330,dlc,Adventure,,
2504340,dlc,Adventure,,
2504350,dlc,Casual,,
2504390,game,Casual,,
2504400,game,Casual,,
2504410,,,,
2504440,game,Action,,
2504450,game,Action,,
2504460,game,Massively Multiplayer,,
2504470,game,Casual,,
2504480,game,Action,,
2504540,game,Casual,,
2504570,game,,,
2504580,game,Adventure,,
2504600,dlc,Action,,
2504620,game,Casual,,
2504630,game,Casual,,
2504640,game,Action,,
2504650,demo,,,
2504660,game,Action,,
2504670,dlc,Action,,
2504700,music,,,
2504720,dlc,Action,,
2504740,game,Indie,,
2504750,music,,,
2504760,music,,,
2504810,game,Action,,
2504830,game,Adventure,,
2504840,game,Casual,,
2504870,demo,,,
2503790,dlc,RPG,,
2503800,dlc,RPG,,
2503810,dlc,RPG,,
2503820,dlc,RPG,,
2503840,dlc,RPG,,
2503850,dlc,RPG,,
2503860,dlc,RPG,,
2503870,dlc,RPG,,
2503890,game,Action,,
2503900,game,Adventure,,
2503930,game,,,
2503950,game,Action,,
2503960,,,,
2503980,music,,,
2503990,game,Indie,,
2504000,game,Action,,
2504030,,,,
2504040,game,Action,,
2504060,game,Adventure,,
2504080,music,Action,,
2504110,game,Adventure,,
2504120,game,,,
2504130,game,Action,,
2504210,game,Indie,,
2504220,dlc,Simulation,,
2504240,music,,,
2504250,game,Action,,
2504270,game,Indie,,
2504280,dlc,Casual,,
2504290,dlc,Casual,,
2504300,dlc,Casual,,
2504310,dlc,Casual,,
2503220,game,Action,191,
2503240,game,Action,,
2503250,game,RPG,,
2503260,game,Casual,,
2503270,game,,,
2503280,game,Strategy,,
2503290,game,Action,,
2503320,music,,,
2503330,game,Action,,
2503350,demo,,,
2503360,game,Adventure,,
2503430,game,Action,,
2503470,game,Adventure,,
2503490,game,Indie,,
2503510,demo,,,
2503530,demo,,,
2503540,game,,,
2503550,game,Action,,
2503600,game,Action,,
2503620,game,Action,,
2503640,game,Action,,
2503650,,,,
2503670,,,,
2503680,game,,,
2503690,game,Action,,
2503710,game,Adventure,,
2503740,game,Action,,
2503750,game,RPG,,
2503770,game,Adventure,,
2503780,game,Adventure,,
2502560,music,,,
2502580,game,,,
2502600,game,Action,,
2502610,dlc,Racing,,
2502650,game,Action,,
2502660,demo,,,
2502680,game,RPG,,
2502710,game,Casual,,
2502730,game,Action,,
2502750,game,Action,,
2502760,game,Casual,,
2502790,game,Indie,,
2502830,game,Simulation,,
2502880,game,Adventure,,
2502890,game,Action,,
2502910,dlc,Simulation,187,
2502920,demo,,,
2502940,game,Adventure,,
2502980,game,Indie,,
2503000,game,,,
2503030,game,Action,,
2503050,game,Adventure,,
2503070,game,Action,,
2503090,music,,,
2503100,game,RPG,,
2503120,demo,,,
2503130,game,Massively Multiplayer,,
2503140,music,,,
2503150,game,Action,,
2503190,game,Adventure,,
2503200,demo,,,
2503210,game,Action,,
2501940,dlc,Casual,,
2501950,dlc,Casual,,
2501960,dlc,Casual,,
2501970,dlc,Casual,,
2501980,game,Action,,
2501990,dlc,Adventure,,
2502000,dlc,Adventure,,
2502010,dlc,Adventure,,
2502020,dlc,Action,,
2502030,game,Indie,,
2502040,game,Adventure,,
2502100,dlc,Adventure,,
2502120,game,Adventure,,
2502160,dlc,Action,,
2502170,dlc,Action,,
2502210,game,Action,,
2502220,game,Action,,
2502240,dlc,Casual,,
2502250,dlc,Casual,,
2502260,music,,,
2502270,dlc,Casual,,
2502280,dlc,Casual,,
2502290,dlc,Casual,,
2502300,dlc,Casual,,
2502310,game,Action,,
2502320,dlc,Casual,,
2502330,dlc,Casual,,
2502340,dlc,Casual,,
2502350,game,Action,,
2502390,game,Adventure,,
2502400,game,Action,,
2502420,game,Action,,
2502430,game,Action,,
2502440,dlc,Action,,
2502500,dlc,Action,,
2502530,dlc,Casual,,
2502540,dlc,Casual,,
2501210,game,Action,,
2501230,game,Action,,
2501290,game,,,
2501300,demo,,,
2501370,game,Adventure,,
2501380,demo,,,
2501400,game,Adventure,,
2501430,game,Free to Play,,
2501450,music,,,
2501500,game,Adventure,,
2501510,demo,,,
2501520,music,,,
2501550,game,Action,,
2501560,music,,,
2501590,game,Adventure,,
2501600,game,Casual,,
2501620,game,Adventure,,
2501650,game,Indie,,
2501670,game,Action,,
2501680,game,Indie,,
2501690,,,,
2501700,,,,
2501710,,,,
2501720,,,,
2501730,game,Action,,
2501740,game,,,
2501750,game,Action,,
2501800,dlc,Casual,,
2501810,dlc,Casual,,
2501820,game,Action,,
2501830,game,Casual,,
2501870,dlc,Casual,,
2501890,music,,,
2501900,dlc,Casual,,
2501920,game,Strategy,,
2500490,dlc,Adventure,,
2500510,game,,,
2500520,,,,
2500530,game,,,
2500560,game,,,
2500570,game,Adventure,,
2500580,music,,,
2500600,demo,,,
2500610,game,Casual,,
2500620,game,Action,,
2500630,music,,,
2500650,demo,,,
2500680,game,Action,,
2500690,game,Action,,
2500700,game,Casual,,
2500710,game,Action,,
2500740,game,Casual,,
2500750,game,Action,1826,
2500760,game,Indie,,
2500780,game,Casual,,
2500800,dlc,Strategy,,
2500910,game,Adventure,,
2500920,game,Action,,
2500930,game,Action,,
2501160,game,Casual,,
2499990,game,Action,,
2500000,demo,,,
2500010,game,Casual,,
2500030,game,,,
2500040,game,Action,,
2500050,game,Action,,
2500060,demo,,,
2500080,game,Action,,
2500090,game,Adventure,,
2500110,demo,,,
2500120,game,Casual,,
2500130,game,Action,,
2500160,dlc,Action,,
2500170,music,,,
2500180,demo,,,
2500190,game,Indie,,
2500200,game,Action,,
2500210,demo,,,
2500230,game,Action,,
2500240,game,Adventure,,
2500250,game,Action,,
2500290,game,Casual,,
2500300,dlc,Adventure,,
2500310,dlc,Adventure,,
2500320,,,,
2500340,dlc,Free to Play,,
2500350,dlc,Action,,
2500360,dlc,Adventure,,
2500370,dlc,Adventure,,
2500390,dlc,Action,,
2500400,game,Action,,
2500410,game,Action,,
2500420,game,RPG,,
2500430,music,,,
2500440,music,,,
2500450,game,Casual,,
2500460,game,Strategy,,
2500470,game,RPG,,
2499510,game,Adventure,,
2499520,game,Action,,
2499560,game,,,
2499570,game,Casual,,
2499590,game,Action,,
2499620,game,Indie,,
2499650,game,Casual,,
2499670,game,Indie,,
2499700,game,Simulation,,
2499710,game,Adventure,,
2499730,game,Action,,
2499750,game,Action,,
2499770,game,RPG,,
2499780,game,Action,,
2499790,demo,,,
2499800,game,Action,835,
2499820,game,Casual,,
2499880,game,Adventure,,
2499890,dlc,Action,,
2499910,game,Casual,,
2499920,dlc,Action,,
2499930,game,Adventure,,
2499940,game,Action,,
2499950,game,Indie,,
2499970,game,Adventure,,
2498980,game,Adventure,,
2498990,game,Casual,,
2499020,game,Utilities,,
2499040,game,Action,,
2499080,game,Action,,
2499100,game,Action,,
2499110,demo,,,
2499120,game,Indie,,
2499140,game,Casual,,
2499150,game,Indie,,
2499180,demo,,,
2499190,demo,,,
2499210,game,Free to Play,,
2499220,music,,,
2499260,game,Adventure,,
2499310,game,Action,,
2499320,game,Indie,,
2499330,game,Action,,
2499350,game,,,
2499410,demo,,,
2499420,game,Casual,219,
2499450,demo,,,
2499470,game,Casual,1064,
2498480,game,Casual,,
2498490,game,Action,,
2498500,dlc,Adventure,,
2498510,demo,,,
2498530,demo,,,
2498540,demo,,,
2498570,game,Indie,169,
2498580,game,Action,,
2498600,game,Indie,,
2498620,game,Action,,
2498630,game,Adventure,,
2498650,game,Action,,
2498660,demo,,,
2498710,music,,,
2498730,game,Casual,,
2498740,game,RPG,,
2498760,,,,
2498770,,,,
2498790,game,Casual,,
2498800,game,Action,,
2498820,dlc,Action,,
2498850,dlc,Casual,,
2498870,game,Action,,
2498890,game,Action,,
2498900,demo,,,
2498910,game,Action,,
2498920,game,Indie,,
2498930,demo,,,
2498940,game,Casual,,
2498960,demo,,,
2498970,game,Action,,
2497980,game,Action,,
2498020,game,Action,,
2498050,dlc,Action,,
2498060,dlc,Action,,
2498070,game,RPG,,
2498080,game,Action,,
2498090,game,Action,,
2498100,game,Action,,
2498110,dlc,Action,,
2498160,game,Action,,
2498170,game,Action,,
2498180,game,Casual,,
2498190,,,,
2498200,dlc,Casual,,
2498220,game,Action,,
2498260,game,RPG,,
2498270,game,Casual,,
2498300,game,Adventure,,
2498310,game,Action,,
2498340,game,Casual,,
2498350,game,Action,,
2498360,dlc,Casual,,
2498370,game,Casual,,
2498390,music,,,
2498460,game,Action,,
2497480,game,Action,,
2497490,demo,,,
2497500,game,Casual,,
2497510,game,Adventure,,
2497520,game,Action,,
2497560,game,Action,150,
2497570,game,Indie,,
2497580,game,Action,,
2497610,game,Adventure,271,
2497640,demo,,,
2497650,game,Casual,,
2497700,dlc,Casual,,
2497710,dlc,Casual,,
2497720,dlc,Casual,,
2497730,dlc,Casual,,
2497740,dlc,Casual,,
2497770,music,Free to Play,,
2497820,game,,,
2497830,demo,,,
2497850,game,Free to Play,,
2497870,game,Action,,
2497890,game,Action,,
2497900,game,Casual,3571,
2497910,game,Adventure,,
2497920,game,Action,2743,
2497930,game,Indie,,
2497940,game,Casual,,
2497950,game,Strategy,,
2497960,game,Action,,
2496980,game,Action,,
2496990,demo,,,
2497010,game,Casual,,
2497030,,,,
2497040,game,Casual,,
2497060,,,,
2497070,game,Casual,,
2497080,demo,,,
2497090,game,Action,,
2497100,dlc,Action,,
2497150,game,Action,,
2497160,game,Massively Multiplayer,,
2497200,game,Action,,
2497210,game,Indie,,
2497280,game,,299,
2497290,demo,,,
2497300,game,Simulation,,
2497310,game,Indie,,
2497320,demo,,,
2497340,game,Casual,,
2497350,music,,,
2497360,music,,,
2497380,game,Adventure,,
2497390,game,Adventure,,
2497430,game,Casual,,
2497440,demo,,,
2497450,game,Casual,,
2497460,demo,,,
2496470,demo,,,
2496490,dlc,Casual,,
2496500,dlc,Action,,
2496510,dlc,Action,,
2496520,dlc,Action,,
2496550,game,Adventure,,
2496580,demo,,,
2496590,game,Casual,,
2496610,game,Adventure,,
2496620,game,,,
2496630,demo,,,
2496640,game,Casual,,
2496680,demo,,,
2496690,game,,,
2496720,game,Action,,
2496770,game,Adventure,,
2496790,game,Casual,,
2496800,game,RPG,,
2496820,demo,,,
2496830,game,Action,,
2496850,game,Casual,,
2496880,dlc,Action,,
2496890,game,Casual,,
2496900,game,,,
2496910,music,,,
2496930,game,Photo Editing,,
2496940,game,Action,,
2496950,game,Action,,
2496960,,,,
2495970,game,Casual,,
2495980,game,Casual,,
2495990,game,Action,,
2496000,game,Action,,
2496010,game,Action,,
2496020,,,,
2496030,game,,,
2496060,demo,,,
2496100,demo,,,
2496160,game,Action,,
2496170,demo,,,
2496200,game,Action,,
2496210,demo,,,
2496230,dlc,Action,,
2496240,dlc,Action,,
2496250,dlc,Action,,
2496270,game,Casual,,
2496290,demo,,,
2496300,game,Action,,
2496340,game,,,
2496350,dlc,Simulation,,
2496380,demo,,,
2496390,game,Adventure,,
2496410,demo,,,
2496420,music,,,
2496440,game,Adventure,,
2496450,demo,,,
2496460,game,Adventure,,
2495480,game,Action,,
2495490,game,Action,,
2495500,game,Action,,
2495510,game,Casual,,
2495520,game,,,
2495530,game,Adventure,,
2495540,music,,,
2495560,game,Action,,
2495570,game,Casual,,
2495590,game,,,
2495620,game,Adventure,,
2495650,game,Casual,,
2495660,game,Casual,,
2495670,game,Casual,,
2495680,demo,,,
2495690,dlc,Action,,
2495700,game,Adventure,,
2495720,game,Action,,
2495730,game,Indie,,
2495740,game,,,
2495750,,,,
2495760,demo,,,
2495770,dlc,Action,,
2495780,game,Action,,
2495790,dlc,Action,,
2495800,game,,,
2495810,game,Animation & Modeling,,
2495820,game,Action,,
2495830,game,Indie,,
2495940,,,,
2495950,game,Sports,,
2495960,game,Indie,,
2494970,dlc,Indie,,
2494980,demo,,,
2494990,game,Casual,,
2495000,game,Adventure,,
2495010,game,Casual,,
2495030,demo,,,
2495040,game,Indie,,
2495060,demo,,,
2495090,game,Adventure,,
2495130,game,Action,,
2495140,dlc,Action,,
2495160,game,Adventure,,
2495180,game,Casual,,
2495200,game,Adventure,,
2495210,game,Adventure,,
2495220,,,,
2495240,game,Action,,
2495250,game,,,
2495260,game,Action,,
2495270,game,Action,,
2495290,game,Action,,
2495300,game,Action,,
2495310,demo,,,
2495340,game,Action,,
2495350,game,Action,,
2495370,,,,
2495380,game,Casual,,
2495430,game,RPG,,
2495440,,,,
2495450,game,Adventure,4483,
2494470,demo,,,
2494480,game,Adventure,,
2494510,game,Utilities,,
2494530,game,,,
2494540,,,,
2494550,music,,,
2494560,demo,,,
2494570,demo,,,
2494610,game,Casual,,
2494640,demo,,,
2494650,game,Indie,,
2494660,game,Action,,
2494680,game,Adventure,,
2494690,game,Indie,,
2494710,game,Casual,,
2494720,game,Casual,,
2494730,game,Adventure,,
2494740,dlc,Action,,
2494750,dlc,Action,,
2494760,dlc,Action,,
2494770,game,Adventure,,
2494780,game,Action,,
2494790,game,Action,,
2494800,demo,,,
2494810,game,Action,,
2494830,game,Adventure,,
2494840,game,Action,,
2494860,game,Audio Production,,
2494890,dlc,Indie,,
2494900,demo,,,
2494910,dlc,Indie,,
2494920,game,Indie,,
2494930,game,Adventure,,
2494950,dlc,Indie,,
2494960,demo,,,
2493950,game,Adventure,,
2493960,game,Casual,,
2493980,game,Action,,
2494010,music,Action,,
2494020,game,Action,,
2494050,demo,,,
2494080,,,,
2494100,game,Casual,,
2494110,game,Action,,
2494120,,,,
2494130,music,,,
2494140,dlc,Adventure,,
2494150,dlc,Adventure,,
2494160,dlc,Adventure,,
2494170,dlc,Adventure,,
2494180,dlc,Adventure,,
2494220,dlc,Action,,
2494230,dlc,Action,,
2494260,game,Indie,,
2494270,game,Action,,
2494310,dlc,Simulation,,
2494320,dlc,Simulation,,
2494330,dlc,Simulation,,
2494340,game,Casual,,
2494350,game,Simulation,,
2494360,game,Action,,
2494370,game,Action,,
2494380,demo,,,
2494400,game,Action,,
2494410,game,Casual,,
2494420,,,,
2493450,game,,,
2493470,game,Action,,
2493480,demo,,,
2493490,music,,,
2493510,game,Action,,
2493520,game,Casual,,
2493530,,,,
2493550,dlc,Action,,
2493560,game,Action,,
2493580,game,Action,,
2493600,game,Casual,,
2493620,demo,,,
2493630,game,Adventure,,
2493640,,,,
2493641,dlc,Action,,72
2493650,demo,,,
2493660,dlc,Action,,
2493700,dlc,Adventure,,
2493710,game,Adventure,,
2493720,dlc,RPG,,
2493730,game,Action,,
2493740,dlc,RPG,,
2493750,dlc,RPG,,
2493760,dlc,RPG,,
2493770,dlc,RPG,,
2493780,dlc,RPG,,
2493810,dlc,RPG,,
2493820,dlc,RPG,,
2493830,dlc,Web Publishing,,
2493840,dlc,Adventure,,
2493860,music,,,
2493890,music,,,
2493910,game,Action,,
2493930,game,Indie,,
2493940,game,Action,,
2492930,game,Action,,
2492940,dlc,Adventure,166,
2492950,game,Adventure,,
2492990,game,Indie,,
2493030,game,Casual,,
2493070,demo,,,
2493080,game,RPG,,
2493100,game,,,
2493130,game,Simulation,,
2493140,game,Adventure,,
2493150,,,,
2493160,game,Adventure,,
2493170,game,Adventure,,
2493180,game,Adventure,,
2493210,game,Strategy,,
2493230,dlc,Indie,,
2493240,game,Casual,,
2493250,game,Adventure,,
2493260,,,,
2493290,dlc,Indie,,
2493320,,,,
2493340,game,Action,,
2493360,game,Action,,
2493370,dlc,Indie,,
2493380,dlc,Indie,,
2493390,dlc,Indie,,
2493400,demo,,,
2493410,dlc,Indie,,
2493430,game,Casual,,
2492490,game,Action,,
2492560,game,Action,,
2492570,game,Adventure,,
2492580,game,Racing,,
2492590,demo,,,
2492600,game,Action,,
2492620,game,Adventure,,
2492640,dlc,Simulation,,
2492650,game,Action,,
2492680,game,Casual,,
2492700,dlc,Action,,
2492710,game,Adventure,,
2492730,game,Adventure,,
2492740,game,Action,,
2492770,dlc,Action,,
2492771,dlc,Action,,
2492800,game,Adventure,,
2492820,game,Action,,
2492830,game,Action,,
2492850,game,Action,,
2492860,game,,,
2492870,game,Indie,,
2492880,game,Action,,
2492890,game,Action,,
2492900,dlc,Indie,,
2492910,game,Casual,,
2492920,dlc,Racing,,
2491950,game,Adventure,,
2492010,game,Casual,,
2492020,game,Action,,
2492030,game,Strategy,,
2492050,game,Indie,,
2492060,dlc,Simulation,,
2492070,game,Action,,
2492080,game,Casual,,
2492090,demo,,,
2492110,game,Casual,,
2492120,game,Adventure,,
2492130,game,Action,,
2492140,music,,,
2492160,demo,,,
2492240,game,Adventure,,
2492260,,,,
2492270,game,Action,,
2492280,game,,,
2492290,game,Adventure,,
2492300,game,Adventure,,
2492320,dlc,Adventure,153,
2492330,game,Action,,
2492340,game,Racing,,
2492350,game,Action,,
2492360,demo,,,
2492370,game,Action,,
2492390,game,Casual,143,
2492400,game,Casual,,
2492410,game,Action,,
2492420,game,Racing,,
2492430,game,Action,,
2491460,game,Action,,
2491470,,,,
2491500,game,Action,,
2491510,game,,,
2491520,game,Action,,
2491540,game,Adventure,,
2491560,demo,,,
2491580,game,,,
2491590,game,,,
2491610,demo,,,
2491620,game,Adventure,,
2491640,game,Action,266,
2491650,game,,,
2491660,game,Action,,
2491670,game,Action,,
2491680,,,,
2491690,game,Action,,
2491700,game,Action,,
2491710,game,Action,,
2491720,game,Action,,
2491730,demo,,,
2491740,demo,,,
2491760,dlc,Action,,
2491770,game,Action,,
2491780,music,,,
